"install_date","app_name","user_id","install_month"
"2013-04-17","game-01",229,4
"2013-04-17","game-01",230,4
"2013-04-17","game-01",231,4
"2013-04-17","game-01",232,4
"2013-04-17","game-01",233,4
"2013-04-17","game-01",234,4
"2013-04-17","game-01",235,4
"2013-04-17","game-01",236,4
"2013-04-17","game-01",237,4
"2013-04-17","game-01",238,4
"2013-04-17","game-01",239,4
"2013-04-17","game-01",240,4
"2013-04-17","game-01",241,4
"2013-04-17","game-01",242,4
"2013-04-17","game-01",243,4
"2013-04-17","game-01",244,4
"2013-04-17","game-01",245,4
"2013-04-17","game-01",246,4
"2013-04-17","game-01",247,4
"2013-04-17","game-01",248,4
"2013-04-17","game-01",249,4
"2013-04-17","game-01",250,4
"2013-04-17","game-01",251,4
"2013-04-17","game-01",252,4
"2013-04-17","game-01",253,4
"2013-04-17","game-01",254,4
"2013-04-17","game-01",255,4
"2013-04-17","game-01",256,4
"2013-04-17","game-01",257,4
"2013-04-17","game-01",258,4
"2013-04-17","game-01",259,4
"2013-04-17","game-01",260,4
"2013-04-17","game-01",261,4
"2013-04-17","game-01",262,4
"2013-04-17","game-01",263,4
"2013-04-17","game-01",264,4
"2013-04-17","game-01",265,4
"2013-04-17","game-01",266,4
"2013-04-17","game-01",267,4
"2013-04-17","game-01",268,4
"2013-04-17","game-01",269,4
"2013-04-17","game-01",270,4
"2013-04-17","game-01",271,4
"2013-04-17","game-01",272,4
"2013-04-17","game-01",273,4
"2013-04-17","game-01",274,4
"2013-04-17","game-01",275,4
"2013-04-17","game-01",276,4
"2013-04-17","game-01",277,4
"2013-04-17","game-01",278,4
"2013-04-17","game-01",279,4
"2013-04-17","game-01",280,4
"2013-04-17","game-01",281,4
"2013-04-17","game-01",282,4
"2013-04-17","game-01",283,4
"2013-04-17","game-01",284,4
"2013-04-17","game-01",285,4
"2013-04-17","game-01",286,4
"2013-04-17","game-01",287,4
"2013-04-17","game-01",288,4
"2013-04-17","game-01",289,4
"2013-04-17","game-01",290,4
"2013-04-17","game-01",291,4
"2013-04-17","game-01",292,4
"2013-04-17","game-01",293,4
"2013-04-17","game-01",294,4
"2013-04-17","game-01",295,4
"2013-04-17","game-01",296,4
"2013-04-17","game-01",297,4
"2013-04-17","game-01",298,4
"2013-04-17","game-01",299,4
"2013-04-17","game-01",300,4
"2013-04-17","game-01",301,4
"2013-04-17","game-01",302,4
"2013-04-17","game-01",303,4
"2013-04-17","game-01",304,4
"2013-04-17","game-01",305,4
"2013-04-17","game-01",306,4
"2013-04-17","game-01",307,4
"2013-04-17","game-01",308,4
"2013-04-17","game-01",309,4
"2013-04-17","game-01",310,4
"2013-04-17","game-01",311,4
"2013-04-17","game-01",312,4
"2013-04-17","game-01",313,4
"2013-04-17","game-01",314,4
"2013-04-17","game-01",315,4
"2013-04-17","game-01",316,4
"2013-04-17","game-01",317,4
"2013-04-17","game-01",318,4
"2013-04-17","game-01",319,4
"2013-04-17","game-01",320,4
"2013-04-17","game-01",321,4
"2013-04-17","game-01",322,4
"2013-04-17","game-01",323,4
"2013-04-17","game-01",324,4
"2013-04-17","game-01",325,4
"2013-04-17","game-01",326,4
"2013-04-17","game-01",327,4
"2013-04-17","game-01",328,4
"2013-04-17","game-01",329,4
"2013-04-17","game-01",330,4
"2013-04-17","game-01",331,4
"2013-04-17","game-01",332,4
"2013-04-17","game-01",333,4
"2013-04-17","game-01",334,4
"2013-04-17","game-01",335,4
"2013-04-17","game-01",336,4
"2013-04-17","game-01",337,4
"2013-04-17","game-01",338,4
"2013-04-17","game-01",339,4
"2013-04-17","game-01",340,4
"2013-04-17","game-01",341,4
"2013-04-17","game-01",342,4
"2013-04-17","game-01",343,4
"2013-04-17","game-01",344,4
"2013-04-17","game-01",345,4
"2013-04-18","game-01",346,4
"2013-04-18","game-01",347,4
"2013-04-18","game-01",348,4
"2013-04-18","game-01",349,4
"2013-04-18","game-01",350,4
"2013-04-18","game-01",351,4
"2013-04-18","game-01",352,4
"2013-04-18","game-01",353,4
"2013-04-18","game-01",354,4
"2013-04-18","game-01",355,4
"2013-04-18","game-01",356,4
"2013-04-18","game-01",357,4
"2013-04-18","game-01",358,4
"2013-04-18","game-01",359,4
"2013-04-18","game-01",360,4
"2013-04-18","game-01",361,4
"2013-04-18","game-01",362,4
"2013-04-18","game-01",363,4
"2013-04-18","game-01",364,4
"2013-04-18","game-01",365,4
"2013-04-18","game-01",366,4
"2013-04-18","game-01",367,4
"2013-04-18","game-01",368,4
"2013-04-18","game-01",369,4
"2013-04-18","game-01",370,4
"2013-04-18","game-01",371,4
"2013-04-18","game-01",372,4
"2013-04-18","game-01",373,4
"2013-04-18","game-01",374,4
"2013-04-18","game-01",375,4
"2013-04-18","game-01",376,4
"2013-04-18","game-01",377,4
"2013-04-18","game-01",378,4
"2013-04-18","game-01",379,4
"2013-04-18","game-01",380,4
"2013-04-18","game-01",381,4
"2013-04-18","game-01",382,4
"2013-04-18","game-01",383,4
"2013-04-18","game-01",384,4
"2013-04-18","game-01",385,4
"2013-04-18","game-01",386,4
"2013-04-18","game-01",387,4
"2013-04-18","game-01",388,4
"2013-04-18","game-01",389,4
"2013-04-18","game-01",390,4
"2013-04-18","game-01",391,4
"2013-04-18","game-01",392,4
"2013-04-18","game-01",393,4
"2013-04-18","game-01",394,4
"2013-04-18","game-01",395,4
"2013-04-18","game-01",396,4
"2013-04-18","game-01",397,4
"2013-04-18","game-01",398,4
"2013-04-18","game-01",399,4
"2013-04-18","game-01",400,4
"2013-04-18","game-01",401,4
"2013-04-18","game-01",402,4
"2013-04-18","game-01",403,4
"2013-04-18","game-01",404,4
"2013-04-18","game-01",405,4
"2013-04-18","game-01",406,4
"2013-04-18","game-01",407,4
"2013-04-18","game-01",408,4
"2013-04-18","game-01",409,4
"2013-04-18","game-01",410,4
"2013-04-18","game-01",411,4
"2013-04-18","game-01",412,4
"2013-04-18","game-01",413,4
"2013-04-18","game-01",414,4
"2013-04-18","game-01",415,4
"2013-04-18","game-01",416,4
"2013-04-18","game-01",417,4
"2013-04-18","game-01",418,4
"2013-04-18","game-01",419,4
"2013-04-18","game-01",420,4
"2013-04-18","game-01",421,4
"2013-04-18","game-01",422,4
"2013-04-18","game-01",423,4
"2013-04-18","game-01",424,4
"2013-04-18","game-01",425,4
"2013-04-18","game-01",426,4
"2013-04-18","game-01",427,4
"2013-04-18","game-01",428,4
"2013-04-18","game-01",429,4
"2013-04-18","game-01",430,4
"2013-04-18","game-01",431,4
"2013-04-18","game-01",432,4
"2013-04-18","game-01",433,4
"2013-04-18","game-01",434,4
"2013-04-18","game-01",435,4
"2013-04-18","game-01",436,4
"2013-04-18","game-01",437,4
"2013-04-18","game-01",438,4
"2013-04-18","game-01",439,4
"2013-04-18","game-01",440,4
"2013-04-18","game-01",441,4
"2013-04-18","game-01",442,4
"2013-04-18","game-01",443,4
"2013-04-18","game-01",444,4
"2013-04-18","game-01",445,4
"2013-04-18","game-01",446,4
"2013-04-18","game-01",447,4
"2013-04-18","game-01",448,4
"2013-04-18","game-01",449,4
"2013-04-18","game-01",450,4
"2013-04-18","game-01",451,4
"2013-04-18","game-01",452,4
"2013-04-18","game-01",453,4
"2013-04-18","game-01",454,4
"2013-04-18","game-01",455,4
"2013-04-18","game-01",456,4
"2013-04-18","game-01",457,4
"2013-04-18","game-01",458,4
"2013-04-18","game-01",459,4
"2013-04-18","game-01",460,4
"2013-04-18","game-01",461,4
"2013-04-18","game-01",462,4
"2013-04-18","game-01",463,4
"2013-04-18","game-01",464,4
"2013-04-18","game-01",465,4
"2013-04-18","game-01",466,4
"2013-04-18","game-01",467,4
"2013-04-18","game-01",468,4
"2013-04-18","game-01",469,4
"2013-04-18","game-01",470,4
"2013-04-18","game-01",471,4
"2013-04-18","game-01",472,4
"2013-04-18","game-01",473,4
"2013-04-18","game-01",474,4
"2013-04-18","game-01",475,4
"2013-04-18","game-01",476,4
"2013-04-18","game-01",477,4
"2013-04-18","game-01",478,4
"2013-04-18","game-01",479,4
"2013-04-18","game-01",480,4
"2013-04-18","game-01",481,4
"2013-04-18","game-01",482,4
"2013-04-18","game-01",483,4
"2013-04-18","game-01",484,4
"2013-04-18","game-01",485,4
"2013-04-18","game-01",486,4
"2013-04-18","game-01",487,4
"2013-04-18","game-01",488,4
"2013-04-18","game-01",489,4
"2013-04-18","game-01",490,4
"2013-04-18","game-01",491,4
"2013-04-18","game-01",492,4
"2013-04-18","game-01",493,4
"2013-04-18","game-01",494,4
"2013-04-18","game-01",495,4
"2013-04-18","game-01",496,4
"2013-04-18","game-01",497,4
"2013-04-18","game-01",498,4
"2013-04-18","game-01",499,4
"2013-04-18","game-01",500,4
"2013-04-18","game-01",501,4
"2013-04-18","game-01",502,4
"2013-04-18","game-01",503,4
"2013-04-18","game-01",504,4
"2013-04-18","game-01",505,4
"2013-04-18","game-01",506,4
"2013-04-18","game-01",507,4
"2013-04-18","game-01",508,4
"2013-04-18","game-01",509,4
"2013-04-18","game-01",510,4
"2013-04-18","game-01",511,4
"2013-04-18","game-01",512,4
"2013-04-18","game-01",513,4
"2013-04-18","game-01",514,4
"2013-04-18","game-01",515,4
"2013-04-18","game-01",516,4
"2013-04-18","game-01",517,4
"2013-04-18","game-01",518,4
"2013-04-18","game-01",519,4
"2013-04-18","game-01",520,4
"2013-04-18","game-01",521,4
"2013-04-18","game-01",522,4
"2013-04-18","game-01",523,4
"2013-04-18","game-01",524,4
"2013-04-18","game-01",525,4
"2013-04-18","game-01",526,4
"2013-04-18","game-01",527,4
"2013-04-18","game-01",528,4
"2013-04-18","game-01",529,4
"2013-04-18","game-01",530,4
"2013-04-18","game-01",531,4
"2013-04-18","game-01",532,4
"2013-04-18","game-01",533,4
"2013-04-18","game-01",534,4
"2013-04-18","game-01",535,4
"2013-04-18","game-01",536,4
"2013-04-18","game-01",537,4
"2013-04-18","game-01",538,4
"2013-04-18","game-01",539,4
"2013-04-18","game-01",540,4
"2013-04-18","game-01",541,4
"2013-04-18","game-01",542,4
"2013-04-18","game-01",543,4
"2013-04-18","game-01",544,4
"2013-04-18","game-01",545,4
"2013-04-18","game-01",546,4
"2013-04-18","game-01",547,4
"2013-04-18","game-01",548,4
"2013-04-18","game-01",549,4
"2013-04-18","game-01",550,4
"2013-04-18","game-01",551,4
"2013-04-18","game-01",552,4
"2013-04-18","game-01",553,4
"2013-04-18","game-01",554,4
"2013-04-18","game-01",555,4
"2013-04-18","game-01",556,4
"2013-04-18","game-01",557,4
"2013-04-18","game-01",558,4
"2013-04-18","game-01",559,4
"2013-04-18","game-01",560,4
"2013-04-18","game-01",561,4
"2013-04-18","game-01",562,4
"2013-04-18","game-01",563,4
"2013-04-18","game-01",564,4
"2013-04-18","game-01",565,4
"2013-04-18","game-01",566,4
"2013-04-18","game-01",567,4
"2013-04-18","game-01",568,4
"2013-04-18","game-01",569,4
"2013-04-18","game-01",570,4
"2013-04-18","game-01",571,4
"2013-04-18","game-01",572,4
"2013-04-18","game-01",573,4
"2013-04-18","game-01",574,4
"2013-04-18","game-01",575,4
"2013-04-18","game-01",576,4
"2013-04-18","game-01",577,4
"2013-04-18","game-01",578,4
"2013-04-18","game-01",579,4
"2013-04-18","game-01",580,4
"2013-04-18","game-01",581,4
"2013-04-18","game-01",582,4
"2013-04-18","game-01",583,4
"2013-04-18","game-01",584,4
"2013-04-18","game-01",585,4
"2013-04-18","game-01",586,4
"2013-04-18","game-01",587,4
"2013-04-18","game-01",588,4
"2013-04-18","game-01",589,4
"2013-04-18","game-01",590,4
"2013-04-19","game-01",591,4
"2013-04-19","game-01",592,4
"2013-04-19","game-01",593,4
"2013-04-19","game-01",594,4
"2013-04-19","game-01",595,4
"2013-04-19","game-01",596,4
"2013-04-19","game-01",597,4
"2013-04-19","game-01",598,4
"2013-04-19","game-01",599,4
"2013-04-19","game-01",600,4
"2013-04-19","game-01",601,4
"2013-04-19","game-01",602,4
"2013-04-19","game-01",603,4
"2013-04-19","game-01",604,4
"2013-04-19","game-01",605,4
"2013-04-19","game-01",606,4
"2013-04-19","game-01",607,4
"2013-04-19","game-01",608,4
"2013-04-19","game-01",609,4
"2013-04-19","game-01",610,4
"2013-04-19","game-01",611,4
"2013-04-19","game-01",612,4
"2013-04-19","game-01",613,4
"2013-04-19","game-01",614,4
"2013-04-19","game-01",615,4
"2013-04-19","game-01",616,4
"2013-04-19","game-01",617,4
"2013-04-19","game-01",618,4
"2013-04-19","game-01",619,4
"2013-04-19","game-01",620,4
"2013-04-19","game-01",621,4
"2013-04-19","game-01",622,4
"2013-04-19","game-01",623,4
"2013-04-19","game-01",624,4
"2013-04-19","game-01",625,4
"2013-04-19","game-01",626,4
"2013-04-19","game-01",627,4
"2013-04-19","game-01",628,4
"2013-04-19","game-01",629,4
"2013-04-19","game-01",630,4
"2013-04-19","game-01",631,4
"2013-04-19","game-01",632,4
"2013-04-19","game-01",633,4
"2013-04-19","game-01",634,4
"2013-04-19","game-01",635,4
"2013-04-19","game-01",636,4
"2013-04-19","game-01",637,4
"2013-04-19","game-01",638,4
"2013-04-19","game-01",639,4
"2013-04-19","game-01",640,4
"2013-04-19","game-01",641,4
"2013-04-19","game-01",642,4
"2013-04-19","game-01",643,4
"2013-04-19","game-01",644,4
"2013-04-19","game-01",645,4
"2013-04-19","game-01",646,4
"2013-04-19","game-01",647,4
"2013-04-19","game-01",648,4
"2013-04-19","game-01",649,4
"2013-04-19","game-01",650,4
"2013-04-19","game-01",651,4
"2013-04-19","game-01",652,4
"2013-04-19","game-01",653,4
"2013-04-19","game-01",654,4
"2013-04-19","game-01",655,4
"2013-04-19","game-01",656,4
"2013-04-19","game-01",657,4
"2013-04-19","game-01",658,4
"2013-04-19","game-01",659,4
"2013-04-19","game-01",660,4
"2013-04-19","game-01",661,4
"2013-04-19","game-01",662,4
"2013-04-19","game-01",663,4
"2013-04-19","game-01",664,4
"2013-04-19","game-01",665,4
"2013-04-19","game-01",666,4
"2013-04-19","game-01",667,4
"2013-04-19","game-01",668,4
"2013-04-19","game-01",669,4
"2013-04-19","game-01",670,4
"2013-04-19","game-01",671,4
"2013-04-19","game-01",672,4
"2013-04-19","game-01",673,4
"2013-04-19","game-01",674,4
"2013-04-19","game-01",675,4
"2013-04-19","game-01",676,4
"2013-04-19","game-01",677,4
"2013-04-19","game-01",678,4
"2013-04-19","game-01",679,4
"2013-04-19","game-01",680,4
"2013-04-19","game-01",681,4
"2013-04-19","game-01",682,4
"2013-04-19","game-01",683,4
"2013-04-19","game-01",684,4
"2013-04-19","game-01",685,4
"2013-04-19","game-01",686,4
"2013-04-19","game-01",687,4
"2013-04-19","game-01",688,4
"2013-04-19","game-01",689,4
"2013-04-19","game-01",690,4
"2013-04-19","game-01",691,4
"2013-04-19","game-01",692,4
"2013-04-19","game-01",693,4
"2013-04-19","game-01",694,4
"2013-04-19","game-01",695,4
"2013-04-19","game-01",696,4
"2013-04-19","game-01",697,4
"2013-04-19","game-01",698,4
"2013-04-19","game-01",699,4
"2013-04-19","game-01",700,4
"2013-04-19","game-01",701,4
"2013-04-19","game-01",702,4
"2013-04-19","game-01",703,4
"2013-04-19","game-01",704,4
"2013-04-19","game-01",705,4
"2013-04-19","game-01",706,4
"2013-04-19","game-01",707,4
"2013-04-19","game-01",708,4
"2013-04-19","game-01",709,4
"2013-04-19","game-01",710,4
"2013-04-19","game-01",711,4
"2013-04-19","game-01",712,4
"2013-04-19","game-01",713,4
"2013-04-19","game-01",714,4
"2013-04-19","game-01",715,4
"2013-04-19","game-01",716,4
"2013-04-19","game-01",717,4
"2013-04-19","game-01",718,4
"2013-04-19","game-01",719,4
"2013-04-19","game-01",720,4
"2013-04-19","game-01",721,4
"2013-04-19","game-01",722,4
"2013-04-19","game-01",723,4
"2013-04-19","game-01",724,4
"2013-04-19","game-01",725,4
"2013-04-19","game-01",726,4
"2013-04-19","game-01",727,4
"2013-04-19","game-01",728,4
"2013-04-19","game-01",729,4
"2013-04-19","game-01",730,4
"2013-04-19","game-01",731,4
"2013-04-19","game-01",732,4
"2013-04-19","game-01",733,4
"2013-04-19","game-01",734,4
"2013-04-19","game-01",735,4
"2013-04-19","game-01",736,4
"2013-04-19","game-01",737,4
"2013-04-19","game-01",738,4
"2013-04-19","game-01",739,4
"2013-04-19","game-01",740,4
"2013-04-19","game-01",741,4
"2013-04-19","game-01",742,4
"2013-04-19","game-01",743,4
"2013-04-19","game-01",744,4
"2013-04-19","game-01",745,4
"2013-04-19","game-01",746,4
"2013-04-19","game-01",747,4
"2013-04-19","game-01",748,4
"2013-04-19","game-01",749,4
"2013-04-19","game-01",750,4
"2013-04-19","game-01",751,4
"2013-04-19","game-01",752,4
"2013-04-19","game-01",753,4
"2013-04-19","game-01",754,4
"2013-04-19","game-01",755,4
"2013-04-19","game-01",756,4
"2013-04-19","game-01",757,4
"2013-04-19","game-01",758,4
"2013-04-19","game-01",759,4
"2013-04-19","game-01",760,4
"2013-04-19","game-01",761,4
"2013-04-19","game-01",762,4
"2013-04-19","game-01",763,4
"2013-04-19","game-01",764,4
"2013-04-19","game-01",765,4
"2013-04-19","game-01",766,4
"2013-04-19","game-01",767,4
"2013-04-19","game-01",768,4
"2013-04-19","game-01",769,4
"2013-04-19","game-01",770,4
"2013-04-19","game-01",771,4
"2013-04-19","game-01",772,4
"2013-04-19","game-01",773,4
"2013-04-19","game-01",774,4
"2013-04-19","game-01",775,4
"2013-04-19","game-01",776,4
"2013-04-19","game-01",777,4
"2013-04-19","game-01",778,4
"2013-04-19","game-01",779,4
"2013-04-19","game-01",780,4
"2013-04-19","game-01",781,4
"2013-04-19","game-01",782,4
"2013-04-19","game-01",783,4
"2013-04-19","game-01",784,4
"2013-04-19","game-01",785,4
"2013-04-19","game-01",786,4
"2013-04-19","game-01",787,4
"2013-04-19","game-01",788,4
"2013-04-19","game-01",789,4
"2013-04-19","game-01",790,4
"2013-04-19","game-01",791,4
"2013-04-19","game-01",792,4
"2013-04-19","game-01",793,4
"2013-04-19","game-01",794,4
"2013-04-19","game-01",795,4
"2013-04-19","game-01",796,4
"2013-04-19","game-01",797,4
"2013-04-19","game-01",798,4
"2013-04-19","game-01",799,4
"2013-04-19","game-01",800,4
"2013-04-19","game-01",801,4
"2013-04-19","game-01",802,4
"2013-04-19","game-01",803,4
"2013-04-19","game-01",804,4
"2013-04-19","game-01",805,4
"2013-04-19","game-01",806,4
"2013-04-19","game-01",807,4
"2013-04-19","game-01",808,4
"2013-04-19","game-01",809,4
"2013-04-19","game-01",810,4
"2013-04-19","game-01",811,4
"2013-04-19","game-01",812,4
"2013-04-19","game-01",813,4
"2013-04-19","game-01",814,4
"2013-04-19","game-01",815,4
"2013-04-19","game-01",816,4
"2013-04-19","game-01",817,4
"2013-04-20","game-01",818,4
"2013-04-20","game-01",819,4
"2013-04-20","game-01",820,4
"2013-04-20","game-01",821,4
"2013-04-20","game-01",822,4
"2013-04-20","game-01",823,4
"2013-04-20","game-01",824,4
"2013-04-20","game-01",825,4
"2013-04-20","game-01",826,4
"2013-04-20","game-01",827,4
"2013-04-20","game-01",828,4
"2013-04-20","game-01",829,4
"2013-04-20","game-01",830,4
"2013-04-20","game-01",831,4
"2013-04-20","game-01",832,4
"2013-04-20","game-01",833,4
"2013-04-20","game-01",834,4
"2013-04-20","game-01",835,4
"2013-04-20","game-01",836,4
"2013-04-20","game-01",837,4
"2013-04-20","game-01",838,4
"2013-04-20","game-01",839,4
"2013-04-20","game-01",840,4
"2013-04-20","game-01",841,4
"2013-04-20","game-01",842,4
"2013-04-20","game-01",843,4
"2013-04-20","game-01",844,4
"2013-04-20","game-01",845,4
"2013-04-20","game-01",846,4
"2013-04-20","game-01",847,4
"2013-04-20","game-01",848,4
"2013-04-20","game-01",849,4
"2013-04-20","game-01",850,4
"2013-04-20","game-01",851,4
"2013-04-20","game-01",852,4
"2013-04-20","game-01",853,4
"2013-04-20","game-01",854,4
"2013-04-20","game-01",855,4
"2013-04-20","game-01",856,4
"2013-04-20","game-01",857,4
"2013-04-20","game-01",858,4
"2013-04-20","game-01",859,4
"2013-04-20","game-01",860,4
"2013-04-20","game-01",861,4
"2013-04-20","game-01",862,4
"2013-04-20","game-01",863,4
"2013-04-20","game-01",864,4
"2013-04-20","game-01",865,4
"2013-04-20","game-01",866,4
"2013-04-20","game-01",867,4
"2013-04-20","game-01",868,4
"2013-04-20","game-01",869,4
"2013-04-20","game-01",870,4
"2013-04-20","game-01",871,4
"2013-04-20","game-01",872,4
